-128.44026,137.16476,-32.55979,15.863158,-2.1559613,5.877455,-21.594372,1.163566,-18.126335,7.8387756,11.847813,8.483011,-5.739012,3.7450619,-7.648288,8.644097,-12.533735,-19.224262,3.1120977,1.7187845,-11.0678425,-3.264577,-6.256238,-18.790604,-12.170643,-5.345779,-12.049603,-3.2651567,-7.6457043,-5.739648,-1.7287523,-0.6788664,-7.1567483,1.1290143,-2.468686,-11.513313,-5.8511515,-4.1953907,-2.8521104,7.2272253
-157.7975,143.95447,-26.007298,15.20943,-2.2635536,10.482468,-15.966224,1.6969161,-15.600567,5.6811295,9.41857,8.06259,-6.366991,-4.4179664,-5.9088798,13.825749,-14.063202,-17.271774,0.80899274,1.5138426,-8.776458,-5.9991403,-2.8487806,-14.850012,-9.993727,-6.115591,-10.890587,-10.877278,-10.666399,-5.4862003,-5.150005,-1.7726084,-9.073076,-2.3404713,-2.5493534,-8.640267,-4.122765,0.0017871857,-1.4438614,7.2088213
-180.94066,130.39072,-11.739947,14.06283,3.225009,8.707504,-13.673988,3.4870496,-5.8502903,-6.444275,1.5544877,5.646246,-5.0749693,-4.81001,-8.209444,9.165525,-12.816104,-8.2095175,-4.8958116,-1.9664452,-10.969071,-5.238274,0.16634476,-6.608709,-8.811409,-5.1513386,-10.452215,-6.9254475,-8.095669,-5.0435944,-9.565621,-8.642944,-10.203327,-4.969824,-2.0448658,-3.9243236,-1.5221419,4.412676,4.5895696,5.9393463
-98.10949,104.29821,16.796957,-7.6727123,8.006376,-3.7643108,-10.13308,1.6666906,-9.871647,5.7247844,13.160064,8.887784,-5.3336153,-0.5674403,-10.907754,22.422512,-1.1951638,-5.0520124,-2.490908,-1.5320942,-9.765919,-1.4376193,-5.608528,-12.541941,-11.417486,-1.9389778,-2.6995108,-1.4815408,-8.982407,-0.18250561,-9.283432,-2.714838,-3.7071064,-6.349737,4.2366085,4.6231184,-4.949281,5.942938,7.6058326,3.5144262
-30.950838,86.96503,22.72216,-7.32393,3.9909892,-4.152796,-7.5888305,-1.945677,-13.378647,8.387493,21.208591,5.045533,-5.165353,6.7949324,-6.916807,25.200966,1.9225948,-3.4502506,3.3187068,-2.2897024,-10.593222,9.060663,-6.686075,-16.386673,-5.711445,3.8943834,0.35200745,4.077981,-11.658794,-4.92337,-10.01064,-2.2439978,-3.2739158,-5.5316076,4.455782,6.9975963,-6.7997994,1.5458453,5.0561876,-2.386509
-27.467903,73.70004,18.17862,-6.908063,3.2157643,-3.1557045,-6.930485,2.7650247,-11.420494,5.8082714,22.441154,1.4389564,-5.849288,9.589241,-6.650825,19.902672,1.1852646,-9.030913,3.8493404,0.5187379,-14.330486,10.32209,-8.436432,-12.546362,-0.43084764,1.4208055,-4.3038816,4.637037,-7.3638477,-5.6773524,-7.2697873,-5.925152,-8.005009,-0.27562457,6.7758126,10.743166,-1.9327673,0.6829224,2.027598,-1.0413622
-49.17625,67.7374,3.3705108,-7.747997,3.0734832,-2.830742,-8.421279,6.371438,-4.4571934,9.673557,14.991398,-0.5504603,-9.4669075,4.9289584,-11.140402,6.046506,-8.197546,-10.271625,5.2275314,2.6141272,-14.49999,3.4097261,-8.189266,-9.995138,1.4871664,4.188156,-5.559143,-0.9428427,-5.604022,-10.560558,-10.801877,-11.691979,-19.78286,-0.7361283,4.8190746,8.795438,7.4865007,2.6811354,-4.938343,1.2323794
-74.08858,72.94513,-8.838475,0.8623721,5.5439434,-5.3371153,-13.65588,4.9992146,-1.6024356,14.516191,14.539665,3.6739285,-6.027235,0.75556993,-7.5367928,5.53222,-14.018673,-7.902013,7.213671,-0.7390645,-8.725592,-0.07941809,-7.1709857,-7.8176985,5.039142,9.91423,-0.45824242,-2.3844974,-7.6154838,-6.340989,-14.829703,-18.957493,-20.942635,-3.4588447,4.794878,13.150655,14.92659,9.687605,-6.2929325,-4.7890253
-93.38967,89.9391,-20.989868,7.6040936,7.0734353,-8.112458,-15.449362,4.7364264,-2.3382425,12.367958,11.872465,2.844665,0.022823095,8.704761,-0.9038271,6.604046,-10.816634,-8.366791,5.424061,-1.3950949,-4.946044,4.0903635,-8.837498,-8.014491,1.9897907,6.0158877,0.7562638,4.160769,-7.395973,-2.8719556,-16.08856,-21.67508,-16.515274,-2.3695126,6.0978703,18.313293,15.913353,8.961002,-8.263395,-10.578035
-108.69164,97.92793,-30.555202,13.728903,6.9319706,-4.524075,-10.72797,6.292122,-2.9444556,13.565752,6.4324512,0.25475955,-5.1550603,10.155413,-0.2337451,5.188734,-11.077678,-6.1759186,4.5920224,-5.6765327,-5.9248,1.8757796,-4.6184464,-7.5241113,-3.6413424,3.8218665,-1.7495599,6.6995955,-6.652155,-4.937148,-18.785095,-19.100037,-14.402866,-2.9641173,7.7040653,16.194614,16.032713,-1.2414769,-8.819611,-9.141996
-133.91321,96.20605,-32.886246,18.824875,12.785446,1.2190027,-13.409261,4.7545533,-5.7588234,11.228617,5.6831427,-3.5256262,-5.6565256,9.413281,-3.3922997,1.7581856,-11.942057,-6.2662897,3.475459,-9.044287,-14.049627,0.29561603,-3.537975,-6.6758423,1.5673738,1.5670859,-7.9741583,2.9595337,-7.5975933,-6.3490353,-16.593906,-15.649044,-15.771053,-0.8512343,9.737558,19.578663,14.006841,-5.741309,-8.109201,-7.9661655
-142.99454,94.19208,-23.614828,22.195118,15.390947,-4.4183755,-12.807203,-1.3248991,-5.441127,7.6220593,6.6972,-3.1135669,-4.1785135,6.7555394,-5.084868,3.4505043,-12.4466305,1.0204647,5.3283253,-4.507392,-12.492065,4.1996465,-6.321834,-9.401314,3.3055475,-1.7529445,-18.352411,-0.90003425,-9.842661,-6.7561736,-14.124722,-13.614426,-10.190403,7.0550804,7.373478,14.73508,11.308009,-0.37867126,-9.955156,-7.6655006
-71.33466,90.25261,1.7957566,3.7937434,-0.6742906,-17.563324,-16.912342,-10.393073,-7.2387257,2.4689512,3.4570048,-4.9001284,-4.185075,8.738489,-2.6180038,15.357051,-1.3142874,2.4619083,6.604215,-0.06947315,-9.794462,3.8345265,-12.045691,-9.882115,-3.002627,-4.5019794,-10.431025,2.3099823,-7.870786,-3.7396183,-11.453037,-8.647799,0.10946739,1.1174502,-7.1920485,2.5766537,-0.36530232,5.7808294,-3.2691488,0.92085505
-13.811335,96.221085,9.278855,-3.7638915,-7.1649594,-13.6619835,-18.942093,-1.1565635,-7.9515095,3.8356705,5.718287,-0.13582742,0.60538673,16.9791,3.0036852,18.44836,2.0414758,3.299241,9.034185,2.6644678,-5.4007273,6.7262335,-6.5434113,-6.8743844,-1.4263374,-0.3474459,-1.2861181,7.591307,-5.589183,-2.0157037,-6.620817,-6.534837,2.2503774,-1.6414111,-4.204664,6.033428,-1.4857365,4.080003,2.1685452,-0.57814753
-25.650957,91.08357,12.32785,2.1119363,-1.7870369,-9.710013,-16.323048,7.5786076,-5.4177175,5.6215544,6.9403067,7.136913,3.4010673,17.475208,2.0031538,17.996075,4.408458,2.507606,8.866696,2.4797072,-3.669764,8.713143,-7.6376433,-10.674913,1.9297515,3.4565477,-3.0376,5.0156035,-4.3954325,-9.333448,-4.310791,-2.4491115,-0.60202575,-2.7213826,-2.213687,5.815319,0.5120931,-0.32928675,3.2451408,1.2858415
-71.782814,74.99754,7.578403,18.892735,12.93644,-9.777239,-16.403076,9.935238,-2.0734372,8.332677,7.569749,12.308196,10.127531,16.853626,-7.3905735,8.617482,-1.2637626,-3.1840687,4.5579386,5.5382175,1.4461317,8.1845045,-14.905991,-8.6485815,7.1899242,2.2323136,-9.957067,-3.2316923,-5.981267,-11.429451,-4.9837627,-2.5618875,-3.9190207,0.18323553,-2.6356087,4.19966,1.0239396,-1.2808638,-2.6180334,-0.15981722
-101.97541,73.60353,-8.63866,29.403286,19.803185,-8.251682,-17.882582,7.181903,-3.745663,5.0233073,2.9207644,7.26065,8.807496,14.048294,-6.2527704,3.7601664,-7.1705823,-3.3401515,3.3898978,6.148562,3.0771132,9.165847,-14.59248,-10.451247,3.2315989,-1.6049583,-12.976798,-3.129407,-11.8933735,-9.6751175,-8.954384,-6.778219,-3.6145449,3.0728123,-2.6125753,4.153655,3.0138664,-0.5447111,-9.622917,-8.211155
-101.10899,68.42101,-12.67281,23.19207,17.37194,-14.706144,-15.29129,10.652827,0.9767936,0.24949121,-6.262848,-1.6025758,8.061629,19.056643,-6.155898,4.8929777,-5.936819,3.1163635,6.0541024,5.0995245,-2.3922613,3.2936835,-10.142714,-11.541035,5.98152,1.8812224,-16.051893,-6.059301,-14.785515,-9.940914,-7.622154,-3.4333863,-2.5920572,2.9239273,1.3963596,2.8166304,1.4409101,-9.013102,-15.520408,-11.702803
-67.529526,44.920715,-1.9549456,9.274429,18.200148,-9.21934,-8.345623,13.77434,6.031489,4.886648,-5.1663785,-4.3708158,1.1006184,16.780807,-4.5949407,7.951291,-3.5069187,3.1421561,3.3425157,5.611047,-4.3170514,-0.15985882,-5.6705914,-10.588362,2.556336,3.2530136,-22.638468,-9.700444,-12.435696,-8.437932,-7.5558753,-0.52760625,0.8781294,3.4077985,5.015971,2.7511199,-0.6678616,-5.870284,-15.263791,-8.714859
-58.252666,34.227333,-0.9929883,7.2624836,22.779932,-4.3117237,-14.147617,12.499075,7.004486,4.4382253,-2.5719247,-2.2724323,-1.2574434,14.5938635,-7.1443944,6.389538,-0.13152784,2.1402884,2.1818,4.240774,-4.4476957,4.9402266,-3.2470784,-5.7458887,1.1530496,1.3715442,-23.765858,-6.2851486,-7.2754507,-4.725174,-9.243403,-4.0304146,-1.7764354,0.25819612,1.6045923,1.2917604,2.2122507,-2.156535,-13.45582,-3.7941527
-67.35533,40.60029,-5.046423,10.787264,20.420374,-14.327477,-24.798088,4.3635073,5.5429144,4.2717476,-1.0913305,2.6062207,1.3264767,13.064636,-10.489542,2.4368634,-1.1443937,1.7023597,5.309334,1.8724073,-6.673719,9.302547,-2.4665532,-4.7015047,1.4778104,0.5949079,-16.07751,-0.7304379,-6.225933,-9.169243,-11.84577,-8.119024,-8.565694,-6.8377314,-8.00016,-0.085791945,2.0663612,0.034409523,-9.416018,-1.9223776
-73.11413,58.952934,-11.660164,20.588102,18.02043,-19.310352,-27.396202,-0.16277361,5.3297477,12.993759,-3.9467683,1.9270506,6.3209457,16.687948,-2.2987566,2.1182408,-7.7705007,2.7508407,7.3746605,-3.171315,-8.040213,8.311577,-3.3400822,-4.9098887,2.7674878,2.2940338,-9.588245,-0.57065654,-9.462048,-13.891742,-13.87882,-6.552367,-6.273587,-6.19954,-10.335179,-0.8454082,-0.6276138,-2.7689896,-5.4246902,5.741553
-89.405136,72.08561,-17.499638,25.877346,18.868752,-15.460833,-32.790794,-5.38237,-0.5568756,14.695738,-2.0093787,2.2822998,6.4205027,14.65752,1.478944,5.0755463,-7.7242327,0.6226992,5.3185225,-4.7049255,-10.833406,6.0853577,-3.4402328,-3.6635487,3.1006937,-3.1408772,-12.552468,-3.7334318,-10.87645,-13.684721,-16.186928,-7.7496943,-2.8558507,-2.7314565,-9.395746,-0.7089145,-0.6272297,-11.20516,-11.391409,3.5181746
-96.20889,88.45367,-25.338749,20.528381,17.948187,-8.116146,-35.58475,-3.7828279,-4.757913,11.613471,3.1886044,2.17618,1.3806359,8.618349,-4.2523794,-2.4635038,-7.588937,-3.894566,3.5047717,1.7475768,-13.855057,1.7209922,-10.340369,-6.1080046,0.268574,-4.3846846,-16.298306,-2.3992877,-11.656279,-11.058189,-13.843134,-6.232696,-3.2935882,1.4334278,-8.022669,-5.204766,0.32424614,-11.91815,-9.802124,1.2658639
-65.88185,97.12127,-21.46621,7.1481724,10.245792,-3.307592,-26.842644,-3.9393923,-0.3459913,12.34935,12.213068,-0.8789494,-5.8064723,0.98141205,-6.6995864,1.9968771,-5.203292,-3.6170316,11.158798,5.311722,-6.9334774,3.255395,-6.969299,-3.977748,-3.2255988,-3.520571,-13.58287,-3.6493073,-9.150532,-5.101073,-10.253859,-1.1253768,-4.158787,2.130498,-5.6990914,-4.6721597,-3.0355434,-1.0245777,-3.5998654,-0.29361093
-13.542565,94.62389,-5.6275687,-2.417306,2.9844732,-10.115604,-24.359383,-5.3424935,-3.5115008,6.9429846,7.1113462,-7.600426,-8.303987,7.7259846,-4.0607624,19.574654,2.379791,-4.746396,9.589342,-0.72812474,-8.047542,9.610188,-2.6552482,-0.1487967,-4.2749987,2.354699,-6.9197874,-0.6611053,-6.009616,0.7615349,-6.0570893,4.3027,-3.7666862,-1.8641564,-4.439101,-3.8723643,-3.6007311,3.9220443,-2.6374133,3.0203176
-2.5664957,95.33161,4.6615567,-3.7380676,-0.13943052,-9.822655,-17.027489,1.2210773,-4.8916235,4.946282,8.426426,-2.0196126,-5.4650974,9.57175,-6.8871126,22.130247,4.1492076,-4.289785,7.9385185,-1.063046,-6.3347607,13.176027,-2.6785452,-1.6296593,-3.2186937,0.81643665,-10.152857,-3.6619318,-10.973997,-2.9714184,-6.326722,5.3424907,-3.7751925,-1.1376696,-0.49818206,-2.7986534,-8.961693,0.6979855,-2.5470548,7.575621
-38.621548,90.839775,-1.6754262,-3.6860104,-4.4763384,-3.9190564,-11.194169,0.7367281,-3.7115908,8.344372,15.002043,6.0318966,-5.147727,1.7268937,-10.787432,10.807144,-1.3540919,-0.5966351,7.5765285,2.971705,0.63831997,8.614421,-3.0650754,-1.7634499,-4.135054,-3.6350417,-14.80648,-10.9572315,-16.074352,-11.133198,-6.363323,9.164681,5.2831235,5.7069416,-3.4449186,-5.0242033,-11.759829,2.017748,3.47495,8.044018
-76.61356,84.14893,-25.309874,0.7466454,-6.0650244,-0.25792682,-8.566721,1.5316191,-6.9426737,8.520319,16.744102,4.5780954,-7.489981,-1.5738767,-9.249611,5.081113,-8.6267395,-4.097219,1.469555,0.5391409,3.0126464,7.17171,0.22598636,-4.36588,-3.8657844,-4.342905,-19.254879,-18.702417,-16.168262,-13.19479,-3.885099,8.431185,3.7625222,2.6635094,-7.092715,-11.653786,-14.754913,3.4520936,3.8190503,0.87857604
-103.0093,94.940025,-29.981628,9.273363,-4.2580585,1.1352783,-13.862396,1.7410383,-11.893414,3.116316,14.1448555,5.3934994,-6.8863735,-3.5608993,-9.89146,9.07459,-9.632233,-6.139273,1.2094223,9.581735,9.34368,8.770228,-6.848809,-9.581885,-1.1554518,-4.229574,-24.266388,-13.741629,-12.891581,-10.915815,-2.7070193,10.113546,3.0242386,-0.7712369,-8.069174,-10.9348545,-11.988241,3.890799,-1.504391,-5.558511
-133.33945,106.92136,-25.557007,11.23741,-0.13721552,7.555018,-15.966053,1.3494372,-11.15975,0.7067974,9.620663,4.1048975,-9.145193,-6.910693,-13.703019,7.5582743,-12.108524,-8.914793,-1.1797053,5.4112144,3.8220706,8.980727,-6.958206,-8.815478,-2.7712579,-3.915996,-22.811092,-6.5221877,-7.851361,-2.5411854,-1.3005384,11.61814,5.5683894,-1.1636258,-9.129344,-7.373251,-6.0739884,2.884894,-5.9096985,-7.113163
-137.65508,92.799576,-0.504746,-1.2850978,5.595519,1.5076874,-13.92613,2.4929383,-11.085014,1.3322233,6.27592,6.4416075,-13.459755,3.9591885,-21.076538,9.407689,-16.927675,-13.059919,-5.401622,-3.4459627,-4.6908016,5.2421775,0.6820407,-10.9718895,-6.3950815,-4.747395,-14.343626,-7.614328,-2.0743747,1.7062384,7.6224394,7.982949,-0.82178617,-9.135651,-11.993479,-3.444149,-4.9828587,1.0747466,-4.910451,-5.1392317
-72.28806,76.94423,15.017475,-3.1854794,8.164668,-0.955729,-17.624931,-4.2602053,-10.684839,-1.0494089,7.8346214,4.805086,-9.159794,4.7552896,-16.30304,12.939201,-5.0488024,-8.69488,-1.452084,5.4813,-7.971802,-1.5810962,-3.4245353,-19.085663,-10.737408,-4.4685116,-9.782396,-7.617101,2.4132316,6.3792906,4.4417777,6.912474,-8.532089,-9.293673,0.60272217,2.263923,-4.02658,1.032705,-10.071275,-4.969868
-12.736869,86.903885,14.76194,-4.7611895,9.712549,-0.14150715,-17.948929,-13.071696,-6.0469093,-2.8120055,4.5246525,7.2049875,-3.9553437,2.6739178,-6.6335254,15.597288,0.68742186,-2.067807,5.140051,8.748039,-4.306485,4.5481405,-4.2838006,-16.356379,-6.7233105,-3.8093057,-4.952999,-8.658553,0.1499176,7.224224,-0.39147747,3.8777194,-8.79281,-10.420979,-1.1676894,4.509335,-4.9168916,1.6847839,-11.2927685,-3.4919555
-12.247321,85.52405,14.345039,-1.3825245,11.89801,4.811531,-11.780075,-9.243649,-1.1469837,3.3390555,4.8703218,7.000279,-3.2007847,3.750374,-2.412261,13.554652,-3.3156006,-0.50623673,6.6188335,4.8374143,-2.0875049,5.4674025,-7.841886,-12.733997,-8.567633,-3.81012,-6.058194,-4.233666,-1.1781998,7.1284413,0.19918215,1.08639,-8.922079,-11.180857,-0.442537,7.379763,-6.6289806,0.77577704,-6.565624,0.2496931
-46.267765,78.433914,0.67036676,0.60683036,10.000157,4.9050837,-6.10338,-0.59550935,1.254156,15.207586,16.05355,6.919533,-5.604349,5.135873,-4.5057116,7.1577797,-12.914202,-4.695161,-1.2306976,1.2861814,-1.0075752,5.428279,-10.761988,-10.9019985,-17.093262,-11.187047,-9.74062,3.802216,1.0060976,8.753563,1.5291383,-0.21315908,-12.219643,-10.231856,2.9837217,7.564883,-7.6477385,-1.9603887,-4.140621,2.831448
-70.256966,84.92231,-21.690033,2.285972,7.121852,7.7064643,-7.300752,-2.444821,-2.4001327,13.233395,18.003319,6.807009,-9.472975,-0.2807638,-0.85714066,4.451876,-18.451746,-2.3770142,0.21727312,-0.43223047,-1.8402818,4.924183,-8.717054,-14.16648,-22.314587,-12.781869,-15.806492,0.03062284,3.794186,9.256371,4.281074,-2.380679,-19.20657,-14.582939,1.4383831,6.741619,-4.4138513,-6.244606,-9.792618,-1.9324014
-85.27201,90.89183,-33.37147,12.109602,8.145216,6.555093,-18.570171,-2.7729156,0.0580571,14.348831,10.614836,6.9327807,-8.678434,0.02984947,-2.744497,4.7921777,-16.796139,-2.44129,5.119789,-1.3151872,0.7630643,2.5990596,-7.2861137,-13.510799,-20.238163,-14.692089,-20.383722,-3.0022979,5.2119403,10.642926,5.8595905,-5.9112835,-18.403904,-19.295567,-5.9596133,5.672245,2.6214633,-3.4362206,-10.586912,-1.5947337
-93.37254,90.69198,-32.336807,22.234493,8.560328,6.34735,-23.468513,0.9323452,2.2034698,13.037973,4.4549203,3.6443443,-5.5693865,9.000364,0.48678118,2.9458582,-15.051527,-2.8513489,7.73212,0.32562983,-3.8702285,3.2411385,-6.311202,-18.732616,-21.522327,-14.241063,-17.507984,3.4582675,5.2049255,12.433844,6.4000497,-4.55245,-18.02386,-15.629184,-9.552971,1.6360147,1.461473,-8.645475,-15.338307,3.5760894
-105.43554,89.76283,-26.761593,23.814201,14.499585,1.5549138,-20.778385,-1.4585936,-3.792985,3.480189,-0.9102268,-1.2241545,-5.758626,11.1616,6.6442785,0.06257069,-16.540089,-2.749966,8.004206,1.6916578,-5.8414416,-1.0455419,-5.759948,-18.806175,-19.975822,-9.059039,-12.927715,6.9602675,5.2160892,8.467915,-0.50413156,-8.403014,-17.860973,-13.368964,-11.239074,-5.447953,-2.577862,-12.184336,-14.091274,4.8755774
-112.212006,75.93359,-3.5790224,16.551805,17.928501,-6.12722,-17.570461,-8.963635,3.6633916,1.4574652,0.18462843,-1.1768637,-8.227186,9.5288105,2.9974282,6.333026,-10.512847,1.2869008,5.9296575,-1.4862951,-10.810733,-4.283823,-8.840307,-15.5035,-9.847642,-1.92931,-2.140551,5.1241117,-2.1756372,-1.670495,-7.829401,-3.6721296,-6.0078573,-10.250414,-8.850643,-2.4768872,-10.560188,-8.958058,-13.279831,1.4632344
-58.331352,76.02165,7.487468,2.4299562,4.9126472,-0.8433219,-12.098743,-13.20077,-11.826336,-2.3614142,-3.4628205,3.4605937,-3.029713,12.143703,-4.2496753,8.646045,0.8685987,-0.049308985,-3.3347254,-5.8498344,-5.567542,7.0956116,-3.4811032,-11.196861,-1.3922427,4.0150967,0.79716873,1.0390236,-6.0854597,-8.904207,-7.768019,-4.694638,-4.293293,-7.124111,-4.1543913,-1.1415844,-15.400606,-4.372916,-6.206716,-1.1314178
-16.68466,85.78278,5.0811253,-3.4050713,1.390791,1.5057453,-12.360401,-12.869651,-16.711184,-3.7426991,-8.3283615,5.0108423,2.85598,12.968002,-6.014543,9.796893,8.638733,-4.475192,-7.385317,-3.239695,1.3140851,5.908854,-4.558896,-7.729006,-1.8680654,3.7725215,2.1362205,-0.4276086,-3.8404424,-8.847889,-9.416977,-6.5145144,-5.1003876,-6.087508,-1.0988282,-0.51529044,-12.153635,-4.107132,-7.5606594,1.1132746
-35.097878,80.78233,-0.863057,6.2143216,7.6443014,-6.008575,-19.333843,-7.398476,-14.569323,-6.423964,-8.341561,3.8972719,3.2312262,14.802311,-5.538376,7.903816,9.879028,-2.44016,-5.6671515,-4.6634803,-0.0017337799,4.944862,-9.897612,-14.247217,-2.3761587,0.992818,-5.3911896,0.8736872,-1.8329375,-7.399044,-7.8902483,-4.9047036,-8.533506,-1.8885344,-2.0374315,-1.525075,-6.2591667,-3.050767,-9.001406,-0.006003976
-83.05025,71.68277,-8.889078,24.800625,17.223093,-17.417458,-28.82777,-4.8102503,-7.165502,-4.4024343,-9.935595,3.6489506,0.5139599,12.219929,-1.5515673,10.370794,7.6653104,2.640206,-5.1542687,-6.2617636,-2.1412406,4.7720184,-9.357738,-15.159703,-5.268342,-8.078874,-17.63913,-1.4985514,-3.709798,0.7332881,3.7282267,1.3735032,-6.98813,-0.70267045,-12.107849,-7.0036707,-1.9520292,0.67648464,-4.029495,-0.3155849
